	cmd	descr	duration	enclaved	operation	program	size	time
9	['target/release/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.000623	False	12586269025, 20365011074	gcd	11.0	2021-08-21 13:03:48.152659
0	['build/gcd', '2', '3']	Time from before all recursive calls to after them	0.019943	True	2, 3	gcd	1.0	2021-08-21 13:03:48.166911
1	['build/gcd', '13', '21']	Time from before all recursive calls to after them	0.039919	True	13, 21	gcd	2.0	2021-08-21 13:03:48.449253
2	['build/gcd', '144', '233']	Time from before all recursive calls to after them	0.064543	True	144, 233	gcd	3.0	2021-08-21 13:03:48.929259
3	['build/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.089679	True	1597, 2584	gcd	4.0	2021-08-21 13:03:49.653264
4	['build/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.109255	True	10946, 17711	gcd	5.0	2021-08-21 13:03:50.629304
5	['build/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.134317	True	121393, 196418	gcd	6.0	2021-08-21 13:03:51.801237
6	['build/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.158836	True	1346269, 2178309	gcd	7.0	2021-08-21 13:03:53.225268
7	['build/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.183925	True	14930352, 24157817	gcd	8.0	2021-08-21 13:03:54.893256
8	['build/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.203377	True	102334155, 165580141	gcd	9.0	2021-08-21 13:03:56.813279
9	['build/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.253155	True	12586269025, 20365011074	gcd	11.0	2021-08-21 13:03:58.929254
0	['target/release/gcd', '2', '3']	Time from before all recursive calls to after them	1.2e-05	False	2, 3	gcd	1.0	2021-08-21 13:04:01.546477
1	['target/release/gcd', '13', '21']	Time from before all recursive calls to after them	3.6e-05	False	13, 21	gcd	2.0	2021-08-21 13:04:01.548927
2	['target/release/gcd', '144', '233']	Time from before all recursive calls to after them	8.4e-05	False	144, 233	gcd	3.0	2021-08-21 13:04:01.551278
3	['target/release/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.000133	False	1597, 2584	gcd	4.0	2021-08-21 13:04:01.554097
4	['target/release/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.000173	False	10946, 17711	gcd	5.0	2021-08-21 13:04:01.557412
5	['target/release/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.000222	False	121393, 196418	gcd	6.0	2021-08-21 13:04:01.561118
6	['target/release/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.000274	False	1346269, 2178309	gcd	7.0	2021-08-21 13:04:01.565320
7	['target/release/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.000416	False	14930352, 24157817	gcd	8.0	2021-08-21 13:04:01.570059
8	['target/release/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.000456	False	102334155, 165580141	gcd	9.0	2021-08-21 13:04:01.576427
9	['target/release/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.000606	False	12586269025, 20365011074	gcd	11.0	2021-08-21 13:04:01.583184
0	['build/gcd', '2', '3']	Time from before all recursive calls to after them	0.020107	True	2, 3	gcd	1.0	2021-08-21 13:04:01.596795
1	['build/gcd', '13', '21']	Time from before all recursive calls to after them	0.039746	True	13, 21	gcd	2.0	2021-08-21 13:04:01.881290
2	['build/gcd', '144', '233']	Time from before all recursive calls to after them	0.06508	True	144, 233	gcd	3.0	2021-08-21 13:04:02.357246
3	['build/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.089343	True	1597, 2584	gcd	4.0	2021-08-21 13:04:03.089281
4	['build/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.109491	True	10946, 17711	gcd	5.0	2021-08-21 13:04:04.061242
5	['build/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.133855	True	121393, 196418	gcd	6.0	2021-08-21 13:04:05.237279
6	['build/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.159027	True	1346269, 2178309	gcd	7.0	2021-08-21 13:04:06.657247
7	['build/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.183628	True	14930352, 24157817	gcd	8.0	2021-08-21 13:04:08.329285
8	['build/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.20422	True	102334155, 165580141	gcd	9.0	2021-08-21 13:04:10.245223
9	['build/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.253411	True	12586269025, 20365011074	gcd	11.0	2021-08-21 13:04:12.369306
0	['target/release/gcd', '2', '3']	Time from before all recursive calls to after them	1.2e-05	False	2, 3	gcd	1.0	2021-08-21 13:04:14.990492
1	['target/release/gcd', '13', '21']	Time from before all recursive calls to after them	3.6e-05	False	13, 21	gcd	2.0	2021-08-21 13:04:14.992945
2	['target/release/gcd', '144', '233']	Time from before all recursive calls to after them	8.4e-05	False	144, 233	gcd	3.0	2021-08-21 13:04:14.995299
3	['target/release/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.000133	False	1597, 2584	gcd	4.0	2021-08-21 13:04:14.998108
4	['target/release/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.000173	False	10946, 17711	gcd	5.0	2021-08-21 13:04:15.001413
5	['target/release/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.000222	False	121393, 196418	gcd	6.0	2021-08-21 13:04:15.005126
6	['target/release/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.000272	False	1346269, 2178309	gcd	7.0	2021-08-21 13:04:15.009330
7	['target/release/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.000373	False	14930352, 24157817	gcd	8.0	2021-08-21 13:04:15.014040
8	['target/release/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.000408	False	102334155, 165580141	gcd	9.0	2021-08-21 13:04:15.019767
9	['target/release/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.000532	False	12586269025, 20365011074	gcd	11.0	2021-08-21 13:04:15.025844
0	['build/gcd', '2', '3']	Time from before all recursive calls to after them	0.019929	True	2, 3	gcd	1.0	2021-08-21 13:04:15.038883
1	['build/gcd', '13', '21']	Time from before all recursive calls to after them	0.039881	True	13, 21	gcd	2.0	2021-08-21 13:04:15.321254
2	['build/gcd', '144', '233']	Time from before all recursive calls to after them	0.064659	True	144, 233	gcd	3.0	2021-08-21 13:04:15.801266
3	['build/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.089132	True	1597, 2584	gcd	4.0	2021-08-21 13:04:16.529261
4	['build/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.109111	True	10946, 17711	gcd	5.0	2021-08-21 13:04:17.501230
5	['build/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.13496	True	121393, 196418	gcd	6.0	2021-08-21 13:04:18.673228
6	['build/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.158619	True	1346269, 2178309	gcd	7.0	2021-08-21 13:04:20.101291
7	['build/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.183933	True	14930352, 24157817	gcd	8.0	2021-08-21 13:04:21.769232
8	['build/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.203642	True	102334155, 165580141	gcd	9.0	2021-08-21 13:04:23.689297
9	['build/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.253573	True	12586269025, 20365011074	gcd	11.0	2021-08-21 13:04:25.805255
0	['target/release/gcd', '2', '3']	Time from before all recursive calls to after them	1.2e-05	False	2, 3	gcd	1.0	2021-08-21 13:04:28.426534
1	['target/release/gcd', '13', '21']	Time from before all recursive calls to after them	3.6e-05	False	13, 21	gcd	2.0	2021-08-21 13:04:28.428979
2	['target/release/gcd', '144', '233']	Time from before all recursive calls to after them	8.4e-05	False	144, 233	gcd	3.0	2021-08-21 13:04:28.431330
3	['target/release/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.000133	False	1597, 2584	gcd	4.0	2021-08-21 13:04:28.434130
4	['target/release/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.000173	False	10946, 17711	gcd	5.0	2021-08-21 13:04:28.437461
5	['target/release/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.000229	False	121393, 196418	gcd	6.0	2021-08-21 13:04:28.441189
6	['target/release/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.000316	False	1346269, 2178309	gcd	7.0	2021-08-21 13:04:28.445482
7	['target/release/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.000468	False	14930352, 24157817	gcd	8.0	2021-08-21 13:04:28.450887
8	['target/release/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.000451	False	102334155, 165580141	gcd	9.0	2021-08-21 13:04:28.457983
9	['target/release/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.00063	False	12586269025, 20365011074	gcd	11.0	2021-08-21 13:04:28.464487
0	['build/gcd', '2', '3']	Time from before all recursive calls to after them	0.019919	True	2, 3	gcd	1.0	2021-08-21 13:04:28.480227
1	['build/gcd', '13', '21']	Time from before all recursive calls to after them	0.039701	True	13, 21	gcd	2.0	2021-08-21 13:04:28.769236
2	['build/gcd', '144', '233']	Time from before all recursive calls to after them	0.064873	True	144, 233	gcd	3.0	2021-08-21 13:04:29.245265
3	['build/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.089346	True	1597, 2584	gcd	4.0	2021-08-21 13:04:29.973279
4	['build/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.109492	True	10946, 17711	gcd	5.0	2021-08-21 13:04:30.945245
5	['build/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.134545	True	121393, 196418	gcd	6.0	2021-08-21 13:04:32.121266
6	['build/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.159044	True	1346269, 2178309	gcd	7.0	2021-08-21 13:04:33.545381
7	['build/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.183737	True	14930352, 24157817	gcd	8.0	2021-08-21 13:04:35.217288
8	['build/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.204186	True	102334155, 165580141	gcd	9.0	2021-08-21 13:04:37.133209
9	['build/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.253553	True	12586269025, 20365011074	gcd	11.0	2021-08-21 13:04:39.253271
0	['target/release/gcd', '2', '3']	Time from before all recursive calls to after them	1.2e-05	False	2, 3	gcd	1.0	2021-08-21 13:04:41.874390
1	['target/release/gcd', '13', '21']	Time from before all recursive calls to after them	3.6e-05	False	13, 21	gcd	2.0	2021-08-21 13:04:41.876892
2	['target/release/gcd', '144', '233']	Time from before all recursive calls to after them	8.4e-05	False	144, 233	gcd	3.0	2021-08-21 13:04:41.879261
3	['target/release/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.000133	False	1597, 2584	gcd	4.0	2021-08-21 13:04:41.882092
4	['target/release/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.000192	False	10946, 17711	gcd	5.0	2021-08-21 13:04:41.885403
5	['target/release/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.000248	False	121393, 196418	gcd	6.0	2021-08-21 13:04:41.889577
6	['target/release/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.000304	False	1346269, 2178309	gcd	7.0	2021-08-21 13:04:41.894303
7	['target/release/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.000415	False	14930352, 24157817	gcd	8.0	2021-08-21 13:04:41.899577
8	['target/release/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.000448	False	102334155, 165580141	gcd	9.0	2021-08-21 13:04:41.905905
9	['target/release/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.000532	False	12586269025, 20365011074	gcd	11.0	2021-08-21 13:04:41.912577
0	['build/gcd', '2', '3']	Time from before all recursive calls to after them	0.020129	True	2, 3	gcd	1.0	2021-08-21 13:04:41.924961
1	['build/gcd', '13', '21']	Time from before all recursive calls to after them	0.039773	True	13, 21	gcd	2.0	2021-08-21 13:04:42.205318
2	['build/gcd', '144', '233']	Time from before all recursive calls to after them	0.064883	True	144, 233	gcd	3.0	2021-08-21 13:04:42.681267
3	['build/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.089237	True	1597, 2584	gcd	4.0	2021-08-21 13:04:43.409277
4	['build/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.109879	True	10946, 17711	gcd	5.0	2021-08-21 13:04:44.381268
5	['build/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.134072	True	121393, 196418	gcd	6.0	2021-08-21 13:04:45.561288
6	['build/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.159257	True	1346269, 2178309	gcd	7.0	2021-08-21 13:04:46.981247
7	['build/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.183479	True	14930352, 24157817	gcd	8.0	2021-08-21 13:04:48.653266
8	['build/gcd', '102334155', '165580141']	Time from before all recursive calls to after them	0.204467	True	102334155, 165580141	gcd	9.0	2021-08-21 13:04:50.569277
9	['build/gcd', '12586269025', '20365011074']	Time from before all recursive calls to after them	0.252809	True	12586269025, 20365011074	gcd	11.0	2021-08-21 13:04:52.693286
0	['target/release/gcd', '2', '3']	Time from before all recursive calls to after them	1.2e-05	False	2, 3	gcd	1.0	2021-08-21 13:04:55.306385
1	['target/release/gcd', '13', '21']	Time from before all recursive calls to after them	3.6e-05	False	13, 21	gcd	2.0	2021-08-21 13:04:55.308832
2	['target/release/gcd', '144', '233']	Time from before all recursive calls to after them	8.4e-05	False	144, 233	gcd	3.0	2021-08-21 13:04:55.311187
3	['target/release/gcd', '1597', '2584']	Time from before all recursive calls to after them	0.000133	False	1597, 2584	gcd	4.0	2021-08-21 13:04:55.313999
4	['target/release/gcd', '10946', '17711']	Time from before all recursive calls to after them	0.000187	False	10946, 17711	gcd	5.0	2021-08-21 13:04:55.317323
5	['target/release/gcd', '121393', '196418']	Time from before all recursive calls to after them	0.000248	False	121393, 196418	gcd	6.0	2021-08-21 13:04:55.321214
6	['target/release/gcd', '1346269', '2178309']	Time from before all recursive calls to after them	0.000304	False	1346269, 2178309	gcd	7.0	2021-08-21 13:04:55.325912
7	['target/release/gcd', '14930352', '24157817']	Time from before all recursive calls to after them	0.000433	False	14930352, 24157817	gcd	8.0	2021-08-21 13:04:55.331154
