	cmd	descr	duration	enclaved	operation	program	size	time
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.8e-05	False		factorial	9.0	2021-08-21 12:32:43.088507
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.4e-05	False		factorial	10.0	2021-08-21 12:32:43.090882
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.9e-05	False		factorial	11.0	2021-08-21 12:32:43.093318
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	3.2e-05	False		factorial	12.0	2021-08-21 12:32:43.095861
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.3e-05	False		factorial	13.0	2021-08-21 12:32:43.098362
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.7e-05	False		factorial	14.0	2021-08-21 12:32:43.100886
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	4e-05	False		factorial	15.0	2021-08-21 12:32:43.103452
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	4e-05	False		factorial	16.0	2021-08-21 12:32:43.106080
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4.4e-05	False		factorial	17.0	2021-08-21 12:32:43.108704
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.5e-05	False		factorial	18.0	2021-08-21 12:32:43.111331
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	5e-05	False		factorial	19.0	2021-08-21 12:32:43.113967
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5e-05	False		factorial	20.0	2021-08-21 12:32:43.116644
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:32:43.125801
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.010083	True		factorial	2.0	2021-08-21 12:32:43.209274
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014936	True		factorial	3.0	2021-08-21 12:32:43.389153
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.019936	True		factorial	4.0	2021-08-21 12:32:43.617172
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.024857	True		factorial	5.0	2021-08-21 12:32:43.897228
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.030023	True		factorial	6.0	2021-08-21 12:32:44.225246
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034877	True		factorial	7.0	2021-08-21 12:32:44.605256
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039718	True		factorial	8.0	2021-08-21 12:32:45.033226
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044988	True		factorial	9.0	2021-08-21 12:32:45.509234
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049732	True		factorial	10.0	2021-08-21 12:32:46.037257
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054737	True		factorial	11.0	2021-08-21 12:32:46.613247
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059905	True		factorial	12.0	2021-08-21 12:32:47.241238
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064771	True		factorial	13.0	2021-08-21 12:32:47.921263
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069837	True		factorial	14.0	2021-08-21 12:32:48.649234
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074853	True		factorial	15.0	2021-08-21 12:32:49.429271
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079539	True		factorial	16.0	2021-08-21 12:32:50.257270
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084553	True		factorial	17.0	2021-08-21 12:32:51.133240
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089705	True		factorial	18.0	2021-08-21 12:32:52.057258
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094468	True		factorial	19.0	2021-08-21 12:32:53.033249
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.09939	True		factorial	20.0	2021-08-21 12:32:54.057309
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:32:55.135163
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	4e-06	False		factorial	2.0	2021-08-21 12:32:55.137482
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:32:55.139532
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:32:55.141545
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:32:55.143609
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:32:55.145663
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.3e-05	False		factorial	7.0	2021-08-21 12:32:55.147759
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.4e-05	False		factorial	8.0	2021-08-21 12:32:55.149837
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.7e-05	False		factorial	9.0	2021-08-21 12:32:55.151946
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.2e-05	False		factorial	10.0	2021-08-21 12:32:55.154077
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.6e-05	False		factorial	11.0	2021-08-21 12:32:55.156238
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	2.9e-05	False		factorial	12.0	2021-08-21 12:32:55.158467
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3e-05	False		factorial	13.0	2021-08-21 12:32:55.160707
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.3e-05	False		factorial	14.0	2021-08-21 12:32:55.162967
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.6e-05	False		factorial	15.0	2021-08-21 12:32:55.165262
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	3.6e-05	False		factorial	16.0	2021-08-21 12:32:55.167585
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	3.9e-05	False		factorial	17.0	2021-08-21 12:32:55.169942
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.2e-05	False		factorial	18.0	2021-08-21 12:32:55.172283
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	4.3e-05	False		factorial	19.0	2021-08-21 12:32:55.174652
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	4.8e-05	False		factorial	20.0	2021-08-21 12:32:55.177030
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:32:55.185310
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.010017	True		factorial	2.0	2021-08-21 12:32:55.265206
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.015137	True		factorial	3.0	2021-08-21 12:32:55.445267
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.020229	True		factorial	4.0	2021-08-21 12:32:55.677249
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.025205	True		factorial	5.0	2021-08-21 12:32:55.961219
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.030031	True		factorial	6.0	2021-08-21 12:32:56.293251
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034765	True		factorial	7.0	2021-08-21 12:32:56.673235
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.040198	True		factorial	8.0	2021-08-21 12:32:57.101215
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044771	True		factorial	9.0	2021-08-21 12:32:57.585210
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.05002	True		factorial	10.0	2021-08-21 12:32:58.113235
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054662	True		factorial	11.0	2021-08-21 12:32:58.693228
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059964	True		factorial	12.0	2021-08-21 12:32:59.321227
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064637	True		factorial	13.0	2021-08-21 12:33:00.001225
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.06988	True		factorial	14.0	2021-08-21 12:33:00.729212
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074392	True		factorial	15.0	2021-08-21 12:33:01.509211
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079915	True		factorial	16.0	2021-08-21 12:33:02.333215
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084258	True		factorial	17.0	2021-08-21 12:33:03.213228
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089916	True		factorial	18.0	2021-08-21 12:33:04.137199
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094899	True		factorial	19.0	2021-08-21 12:33:05.117253
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.098985	True		factorial	20.0	2021-08-21 12:33:06.145271
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:33:07.223058
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:33:07.225407
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:33:07.227477
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:33:07.229537
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:33:07.231577
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:33:07.233634
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.5e-05	False		factorial	7.0	2021-08-21 12:33:07.235732
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.7e-05	False		factorial	8.0	2021-08-21 12:33:07.238099
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.8e-05	False		factorial	9.0	2021-08-21 12:33:07.240444
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.4e-05	False		factorial	10.0	2021-08-21 12:33:07.242858
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.9e-05	False		factorial	11.0	2021-08-21 12:33:07.245281
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	3.1e-05	False		factorial	12.0	2021-08-21 12:33:07.247808
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.3e-05	False		factorial	13.0	2021-08-21 12:33:07.250287
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.7e-05	False		factorial	14.0	2021-08-21 12:33:07.252863
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	3.7e-05	False		factorial	15.0	2021-08-21 12:33:07.255449
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	4e-05	False		factorial	16.0	2021-08-21 12:33:07.257988
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4.4e-05	False		factorial	17.0	2021-08-21 12:33:07.260623
